st_rad,st_raerr,st_disterr1,st_masserr2,st_teffn,st_distn,pl_orbinclerr2,pl_bmassprov,pl_ttvflag,pl_orbeccenn,st_disterr2,ra_str,st_raderr2,pl_discmethod,pl_orbincllim,gaia_gmaglim,pl_bmassjlim,pl_orbperlim,pl_denslim,pl_bmassj,pl_orbsmaxlim,pl_dens,pl_denserr2,pl_radjlim,st_tefferr2,gaia_gmagerr,pl_orbsmaxerr1,st_tefflim,st_radn,pl_orbpererr1,pl_orbpererr2,pl_orbper,pl_orbeccenlim,rowupdate,pl_radj,pl_radn,pl_orbeccen,pl_orbsmaxerr2,pl_bmassn,pl_orbincl,st_decerr,st_posn,pl_letter,pl_hostname,pl_orbeccenerr2,pl_radjerr1,st_teff,pl_bmassjerr1,st_radlim,pl_orbincln,pl_orbinclerr1,pl_kepflag,pl_orbeccenerr1,st_massn,st_masslim,ra,dec_str,st_raderr1,st_optmaglim,pl_orbsmaxn,st_optmag,pl_pnum,st_dist,pl_nnotes,gaia_gmag,pl_orbsmax,pl_facility,st_optband,st_masserr1,pl_bmassjerr2,pl_controvflag,st_tefferr1,pl_densn,st_mass,st_distlim,pl_k2flag,st_optmagerr,pl_name,pl_orbpern,pl_radjerr2,dec,pl_denserr1
0.74,,,-0.05,,,,M-R relationship,,,,,-0.38,,0,,0,0,0,0.01820,0,2.710000,,0,-200.00,,,0,,0.00001200,-0.00001200,7.65025400,0,,0.203,,0.000000,,,89.960,,,b,,,0.104,5413.00,,0,,,,,,0,293.1600977,,0.38,,,,,,1,,0.072000,,,0.04,,,200.00,,0.88,,,,Kepler-166 b,,-0.104,48.8812074,
0.74,,,-0.05,,,,M-R relationship,,,,,-0.38,,0,,0,0,0,0.01970,0,2.550000,,0,-200.00,,,0,,0.00012400,-0.00012400,34.26028100,0,,0.212,,0.000000,,,89.990,,,c,,,0.110,5413.00,,0,,,,,,0,293.1600977,,0.38,,,,,,1,,0.195000,,,0.04,,,200.00,,0.88,,,,Kepler-166 c,,-0.110,48.8812074,
0.83,,,-0.05,,,,M-R relationship,,,,,-0.05,,0,,0,0,0,0.01150,0,3.860000,,0,-85.65,,,0,,0.00000144,-0.00000144,1.55400393,0,,0.154,,0.000000,,,89.870,,,d,,,0.013,5350.00,,0,,,,,,0,293.1600977,,0.06,,,,,,1,,0.024600,,,0.04,,,71.67,,0.88,,,,Kepler-166 d,,-0.009,48.8812074,
0.76,,,-0.02,,,-0.020,Mass,,,,,-0.01,,0,,0,0,0,0.05349,0,1.600000,-1.100000,0,-100.00,,0.005000,0,,0.06000000,-0.06000000,175.06000000,0,,0.345,,0.057000,-0.005000,,89.460,,,b,,-0.005000,0.005,5100.00,0.03776,0,,0.020,,0.005000,,0,285.1670927,,0.01,,,,,,4,,0.633000,,,0.02,-0.03776,,100.00,,0.84,,,,Kepler-1661 b,,-0.005,41.9669383,1.100000
0.63,,,-0.02,,,,M-R relationship,,,,,-0.02,,0,,0,0,0,0.03440,0,1.660000,,0,-157.00,,,0,,,,17.60460000,0,,0.295,,0.000000,,,88.520,,,b,,,,3844.00,,0,,,,,,0,290.4015156,,0.02,,,,,,0,,0.107200,,,0.02,,,157.00,,0.61,,,,Kepler-1663 b,,,48.8227234,
1.07,,,-0.06,,,,M-R relationship,,,,,-0.14,,0,,0,0,0,0.02970,0,1.860000,,0,-24.04,,,0,,,,14.38680000,0,,0.271,,0.000000,,,89.980,,,b,,,,5735.81,,0,,,,,,0,286.8527157,,0.16,,,,,,0,,0.113700,,,0.07,,,24.04,,0.94,,,,Kepler-1664 b,,,49.2616668,
0.78,,,,,,,M-R relationship,,,,,,,0,,0,0,0,0.02660,0,2.030000,,0,-27.73,,,0,,,,11.95480000,0,,0.253,,0.000000,,,89.030,,,b,,,,5049.84,,0,,,,,,0,290.3962400,,,,,,,,0,,0.100600,,,,,,27.73,,0.84,,,,Kepler-1665 b,,,41.0399229,
1.15,,,,,,,M-R relationship,,,,,,,0,,0,0,0,0.02730,0,1.990000,,0,-123.00,,,0,,,,25.84760000,0,,0.257,,0.000000,,,89.910,,,b,,,,6293.00,,0,,,,,,0,297.9516071,,,,,,,,0,,0.176100,,,,,,123.00,,1.23,,,,Kepler-1666 b,,,46.2647024,
1.15,,,,,,,M-R relationship,,,,,,,0,,0,0,0,0.03320,0,1.700000,,0,-123.00,,,0,,,,40.71570000,0,,0.289,,0.000000,,,89.990,,,c,,,,6293.00,,0,,,,,,0,297.9516071,,,,,,,,0,,0.238300,,,,,,123.00,,1.23,,,,Kepler-1666 c,,,46.2647024,
1.09,,,,,,,M-R relationship,,,,,,,0,,0,0,0,0.02890,0,1.900000,,0,-26.58,,,0,,,,83.57810000,0,,0.266,,0.000000,,,89.590,,,b,,,,5941.54,,0,,,,,,0,283.5329505,,,,,,,,0,,0.425600,,,,,,26.58,,1.09,,,,Kepler-1667 b,,,48.0943604,
1.02,,,,,,,M-R relationship,,,,,,,0,,0,0,0,0.05480,0,1.160000,,0,-123.00,,,0,,,,15.43400000,0,,0.388,,0.000000,,,88.090,,,b,,,,5542.00,,0,,,,,,0,297.3523076,,,,,,,,0,,0.124000,,,,,,123.00,,0.98,,,,Kepler-1668 b,,,46.0959309,
0.71,,,,,,,M-R relationship,,,,,,,0,,0,0,0,0.02560,0,2.080000,,0,-122.00,,,0,,,,9.51216000,0,,0.248,,0.000000,,,89.700,,,b,,,,4303.00,,0,,,,,,0,297.4303826,,,,,,,,0,,0.074500,,,,,,122.00,,0.67,,,,Kepler-1669 b,,,39.8478795,
0.60,,,-0.03,,,,M-R relationship,,,,,-0.03,,0,,0,0,0,0.01340,0,3.410000,,0,-84.00,,,0,,,,1.60932005,0,,0.170,,0.000000,,,89.890,,,c,,,,4224.00,,0,,,,,,0,297.4303826,,0.03,,,,,,0,,0.022800,,,0.03,,,84.00,,0.61,,,,Kepler-1669 c,,,39.8478795,
0.60,,,-0.03,,,,M-R relationship,,,,,-0.03,,0,,0,0,0,0.00624,0,5.990000,,0,-84.00,,,0,,0.00003075,-0.00003075,4.72941177,0,,0.143,,0.000000,,,89.160,,,d,,,,4224.00,,0,,,,,,0,297.4303826,,0.03,,,,,,0,,0.046800,,,0.03,,,84.00,,0.61,,,,Kepler-1669 d,,,39.8478795,
0.75,,,-0.03,,,-1.200,M-R relationship,,,,,-0.02,,0,,0,0,0,0.01130,0,3.900000,,0,-75.00,,0.000700,0,,0.00000480,-0.00000460,4.39315390,0,,0.153,,0.000000,-0.000700,,88.300,,,b,,,0.006,4884.00,,0,,1.600,,,,0,292.6585253,,0.02,,,,,,2,,0.048250,,,0.03,,,69.00,,0.78,,,,Kepler-167 b,,-0.006,38.3455558,
0.75,,,-0.03,,,-1.000,M-R relationship,,,,,-0.02,,0,,0,0,0,0.01080,0,4.030000,,0,-75.00,,0.001000,0,,0.00001000,-0.00001000,7.40610600,0,,0.149,,0.000000,-0.001000,,88.480,,,c,,,0.006,4884.00,,0,,0.880,,,,0,292.6585253,,0.02,,,,,,2,,0.068400,,,0.03,,,69.00,,0.78,,,,Kepler-167 c,,-0.006,38.3455558,
0.75,,,-0.03,,,-0.500,M-R relationship,,,,,-0.02,,0,,0,0,0,0.00649,0,5.970000,,0,-75.00,,0.002000,0,,0.00013000,-0.00018000,21.80379000,0,,0.110,,0.000000,-0.002000,,89.260,,,d,,,0.006,4884.00,,0,,0.500,,,,0,292.6585253,,0.02,,,,,,2,,0.140400,,,0.03,,,69.00,,0.78,,,,Kepler-167 d,,-0.006,38.3455558,
0.75,,,-0.03,,,-0.008,Mass,,,,,-0.02,,0,,0,0,0,1.01000,0,1.680000,-0.330000,0,-75.00,,0.027000,0,,0.00059000,-0.00058000,1071.23205000,1,,0.906,,0.290000,-0.027000,,89.972,,,e,,,0.037,4884.00,0.16000,0,,0.007,,,,0,292.6585253,,0.02,,,,,,2,,1.883000,,,0.03,-0.15000,,69.00,,0.78,,,,Kepler-167 e,,-0.037,38.3455558,0.340000
1.52,,,,,,,M-R relationship,,,,,,,0,,0,0,0,0.03530,0,1.630000,,0,-122.00,,,0,,,,20.49980000,0,,0.299,,0.000000,,,84.410,,,b,,,,5838.00,,0,,,,,,0,290.3264599,,,,,,,,0,,0.152800,,,,,,122.00,,1.05,,,,Kepler-1670 b,,,43.1217550,
0.93,,,-0.09,,,,M-R relationship,,,,,-0.06,,0,,0,0,0,0.00729,0,5.470000,,0,-130.34,,,0,,,,4.16787000,0,,0.118,,0.000000,,,89.330,,,b,,,,5135.55,,0,,,,,,0,291.7484295,,0.06,,,,,,0,,0.049100,,,0.13,,,121.59,,0.87,,,,Kepler-1671 b,,,39.4467817,
1.09,,,-0.13,,,,M-R relationship,,,,,-0.06,,0,,0,0,0,0.02870,0,1.910000,,0,-113.80,,,0,,,,150.87800000,0,,0.265,,0.000000,,,89.990,,,b,,,,6131.95,,0,,,,,,0,297.9400971,,0.05,,,,,,0,,0.572600,,,0.19,,,129.60,,1.16,,,,Kepler-1672 b,,,40.2785566,
1.13,,,,,,,M-R relationship,,,,,,,0,,0,0,0,0.02810,0,1.940000,,0,-28.29,,,0,,,,33.78880000,0,,0.262,,0.000000,,,89.910,,,b,,,,6014.95,,0,,,,,,0,285.6671724,,,,,,,,0,,0.212700,,,,,,28.29,,1.11,,,,Kepler-1673 b,,,48.7195865,
0.88,,,,,,,M-R relationship,,,,,,,0,,0,0,0,0.03260,0,1.730000,,0,-132.70,,,0,,,,62.56110000,0,,0.286,,0.000000,,,89.020,,,b,,,,5473.91,,0,,,,,,0,294.8160447,,,,,,,,0,,0.301700,,,,,,132.70,,0.96,,,,Kepler-1674 b,,,45.3060844,
1.13,,,,,,,M-R relationship,,,,,,,0,,0,0,0,0.03130,0,1.790000,,0,-19.54,,,0,,,,63.03820000,0,,0.279,,0.000000,,,89.980,,,b,,,,5853.19,,0,,,,,,0,283.8095478,,,,,,,,0,,0.307600,,,,,,19.54,,1.06,,,,Kepler-1675 b,,,41.0412517,
1.06,,,-0.11,,,,M-R relationship,,,,,-0.05,,0,,0,0,0,0.03570,0,1.610000,,0,-19.30,,,0,,,,29.92210000,0,,0.301,,0.000000,,,89.720,,,b,,,,5878.30,,0,,,,,,0,287.2368778,,0.05,,,,,,0,,0.195400,,,0.11,,,19.30,,1.07,,,,Kepler-1676 b,,,43.5671665,
1.25,,,,,,,M-R relationship,,,,,,,0,,0,0,0,0.02440,0,2.160000,,0,-33.11,,,0,,,,22.06400000,0,,0.241,,0.000000,,,86.730,,,b,,,,6013.72,,0,,,,,,0,298.4932730,,,,,,,,0,,0.162400,,,,,,33.11,,1.11,,,,Kepler-1677 b,,,47.0130566,
0.83,,,,,,,M-R relationship,,,,,,,0,,0,0,0,0.03440,0,1.660000,,0,-123.00,,,0,,,,147.97400000,0,,0.295,,0.000000,,,89.990,,,b,,,,5754.00,,0,,,,,,0,292.5916297,,,,,,,,0,,0.530200,,,,,,123.00,,1.03,,,,Kepler-1678 b,,,38.3995629,
0.87,,,,,,,M-R relationship,,,,,,,0,,0,0,0,0.01550,0,3.060000,,0,-122.00,,,0,,,,9.75376000,0,,0.185,,0.000000,,,89.450,,,b,,,,5501.00,,0,,,,,,0,293.9005786,,,,,,,,0,,0.089200,,,,,,122.00,,0.96,,,,Kepler-1679 b,,,50.4270507,
1.11,,,-0.09,,,,M-R relationship,,,,,-0.50,,0,,0,0,0,0.00859,0,4.820000,,0,-200.00,,,0,,0.00003300,-0.00003300,4.42539100,0,,0.130,,0.000000,,,88.950,,,b,,,0.059,6282.00,,0,,,,,,0,294.7101832,,0.50,,,,,,1,,0.056000,,,0.07,,,200.00,,1.11,,,,Kepler-168 b,,-0.059,39.8250437,
1.11,,,-0.09,,,,M-R relationship,,,,,-0.50,,0,,0,0,0,0.02420,0,2.170000,,0,-200.00,,,0,,0.00004900,-0.00004900,13.19324200,0,,0.240,,0.000000,,,89.990,,,c,,,0.108,6282.00,,0,,,,,,0,294.7101832,,0.50,,,,,,1,,0.116000,,,0.07,,,200.00,,1.11,,,,Kepler-168 c,,-0.108,39.8250437,
0.72,,,,,,,M-R relationship,,,,,,,0,,0,0,0,0.00761,0,5.290000,,0,-122.00,,,0,,,,8.77424000,0,,0.121,,0.000000,,,86.060,,,b,,,,5021.00,,0,,,,,,0,297.0746571,,,,,,,,0,,0.078400,,,,,,122.00,,0.83,,,,Kepler-1680 b,,,39.9338893,
0.76,,,-0.04,,,,M-R relationship,,,,,-0.07,,0,,0,0,0,0.02220,0,2.330000,,0,-67.99,,,0,,,,69.89560000,0,,0.228,,0.000000,,,89.080,,,b,,,,5756.40,,0,,,,,,0,296.6972773,,0.29,,,,,,0,,0.320000,,,0.06,,,67.99,,0.89,,,,Kepler-1681 b,,,46.3716969,
0.84,,,,,,,M-R relationship,,,,,,,0,,0,0,0,0.02740,0,1.980000,,0,-224.88,,,0,,,,14.83340000,0,,0.258,,0.000000,,,89.160,,,b,,,,5619.12,,0,,,,,,0,293.9835827,,,,,,,,0,,0.113400,,,,,,224.88,,0.99,,,,Kepler-1682 b,,,39.5728474,
0.90,,,,,,,M-R relationship,,,,,,,0,,0,0,0,0.01310,0,3.480000,,0,-122.00,,,0,,,,15.03370000,0,,0.167,,0.000000,,,89.980,,,b,,,,5429.00,,0,,,,,,0,298.4501035,,,,,,,,0,,0.118200,,,,,,122.00,,0.95,,,,Kepler-1683 b,,,44.2840193,
0.67,,,,,,,M-R relationship,,,,,,,0,,0,0,0,0.02710,0,2.000000,,0,-101.16,,,0,,,,47.70550000,0,,0.256,,0.000000,,,88.240,,,b,,,,4706.54,,0,,,,,,0,294.0054181,,,,,,,,0,,0.225300,,,,,,101.16,,0.75,,,,Kepler-1684 b,,,46.3106625,
0.84,,,,,,,M-R relationship,,,,,,,0,,0,0,0,0.02250,0,2.300000,,0,-123.00,,,0,,,,20.49050000,0,,0.230,,0.000000,,,89.980,,,b,,,,5484.00,,0,,,,,,0,296.1882618,,,,,,,,0,,0.148500,,,,,,123.00,,0.96,,,,Kepler-1685 b,,,43.9368118,
1.20,,,,,,,M-R relationship,,,,,,,0,,0,0,0,0.00825,0,4.970000,,0,-119.69,,,0,,,,9.30987000,0,,0.127,,0.000000,,,88.190,,,b,,,,5714.96,,0,,,,,,0,291.6067189,,,,,,,,0,,0.086600,,,,,,119.69,,1.02,,,,Kepler-1686 b,,,42.0359783,
0.73,,,,,,,M-R relationship,,,,,,,0,,0,0,0,0.01060,0,4.090000,,0,-122.00,,,0,,,,5.77954000,0,,0.148,,0.000000,,,82.130,,,b,,,,4132.00,,0,,,,,,0,289.7428363,,,,,,,,0,,0.053200,,,,,,122.00,,0.65,,,,Kepler-1687 b,,,50.7870626,
0.75,,,-0.05,,,,M-R relationship,,,,,-0.03,,0,,0,0,0,0.00670,0,5.830000,,0,-44.21,,,0,,,,5.62012000,0,,0.113,,0.000000,,,78.720,,,b,,,,4632.11,,0,,,,,,0,289.5530051,,0.05,,,,,,0,,0.057700,,,0.03,,,44.21,,0.81,,,,Kepler-1688 b,,,41.2978532,
1.00,,,-0.17,,,,M-R relationship,,,,,-0.04,,0,,0,0,0,0.00251,0,5.170000,,0,-132.73,,,0,,,,8.48300000,0,,0.084,,0.000000,,,88.500,,,b,,,,5731.43,,0,,,,,,0,291.5741663,,0.05,,,,,,0,,0.079800,,,0.08,,,120.34,,1.02,,,,Kepler-1689 b,,,38.6559433,
0.76,,,-0.03,,,,M-R relationship,,,,,-0.05,,0,,0,0,0,0.00474,0,5.750000,,0,-100.00,,,0,,0.00001300,-0.00001300,3.25061900,0,,0.101,,0.000000,,,85.270,,,b,,,0.007,4997.00,,0,,,,,,0,285.9999204,,0.05,,,,,,1,,0.040000,,,0.03,,,100.00,,0.84,,,,Kepler-169 b,,-0.007,40.9193822,
0.76,,,-0.03,,,,M-R relationship,,,,,-0.05,,0,,0,0,0,0.00606,0,5.960000,,0,-100.00,,,0,,0.00002900,-0.00002900,6.19546900,0,,0.108,,0.000000,,,87.060,,,c,,,0.007,4997.00,,0,,,,,,0,285.9999204,,0.05,,,,,,1,,0.062000,,,0.03,,,100.00,,0.84,,,,Kepler-169 c,,-0.007,40.9193822,
0.76,,,-0.03,,,,M-R relationship,,,,,-0.05,,0,,0,0,0,0.00660,0,5.910000,,0,-100.00,,,0,,0.00004100,-0.00004100,8.34812500,0,,0.112,,0.000000,,,86.780,,,d,,,0.008,4997.00,,0,,,,,,0,285.9999204,,0.05,,,,,,1,,0.075000,,,0.03,,,100.00,,0.84,,,,Kepler-169 d,,-0.008,40.9193822,
0.76,,,-0.03,,,,M-R relationship,,,,,-0.05,,0,,0,0,0,0.01720,0,2.830000,,0,-100.00,,,0,,0.00003400,-0.00003400,13.76710200,0,,0.196,,0.000000,,,87.990,,,e,,,0.026,4997.00,,0,,,,,,0,285.9999204,,0.05,,,,,,1,,0.105000,,,0.03,,,100.00,,0.84,,,,Kepler-169 e,,-0.026,40.9193822,
0.76,,,-0.03,,,,M-R relationship,,,,,-0.05,,0,,0,0,0,0.02260,0,2.300000,,0,-100.00,,,0,,0.00040600,-0.00040600,87.09019500,0,,0.230,,0.000000,,,89.150,,,f,,,0.021,4997.00,,0,,,,,,0,285.9999204,,0.05,,,,,,1,,0.359000,,,0.03,,,100.00,,0.84,,,,Kepler-169 f,,-0.021,40.9193822,
0.86,,,,,,,M-R relationship,,,,,,,0,,0,0,0,0.02610,0,2.050000,,0,-122.00,,,0,,,,234.63600000,0,,0.251,,0.000000,,,89.990,,,b,,,,5404.00,,0,,,,,,0,288.1566649,,,,,,,,0,,0.709700,,,,,,122.00,,0.94,,,,Kepler-1690 b,,,41.8779417,
1.13,,,,,,,M-R relationship,,,,,,,0,,0,0,0,0.01270,0,3.580000,,0,-122.00,,,0,,,,3.84820000,0,,0.164,,0.000000,,,88.470,,,b,,,,6000.00,,0,,,,,,0,286.2543962,,,,,,,,0,,0.049500,,,,,,122.00,,1.11,,,,Kepler-1691 b,,,41.0218373,
0.87,,,,,,,M-R relationship,,,,,,,0,,0,0,0,0.00447,0,5.680000,,0,-122.00,,,0,,,,5.95966000,0,,0.099,,0.000000,,,89.030,,,b,,,,5146.00,,0,,,,,,0,286.9241804,,,,,,,,0,,0.064600,,,,,,122.00,,0.87,,,,Kepler-1692 b,,,47.0537092,
0.88,,,,,,,M-R relationship,,,,,,,0,,0,0,0,0.00695,0,5.670000,,0,-44.83,,,0,,,,12.09990000,0,,0.115,,0.000000,,,89.690,,,b,,,,5432.34,,0,,,,,,0,290.2015581,,,,,,,,0,,0.101100,,,,,,44.83,,0.95,,,,Kepler-1693 b,,,48.1857799,
1.10,,,-0.05,,,,M-R relationship,,,,,-0.16,,0,,0,0,0,0.00281,0,5.270000,,0,-74.00,,,0,,,,5.36370993,0,,0.087,,0.000000,,,89.970,,,c,,,,5553.00,,0,,,,,,0,290.2015581,,0.16,,,,,,0,,0.058800,,,0.06,,,74.00,,0.94,,,,Kepler-1693 c,,,48.1857799,
0.76,,,,,,,M-R relationship,,,,,,,0,,0,0,0,0.00553,0,5.890000,,0,-122.00,,,0,,,,3.89526000,0,,0.105,,0.000000,,,89.260,,,b,,,,4954.00,,0,,,,,,0,293.7936339,,,,,,,,0,,0.044900,,,,,,122.00,,0.82,,,,Kepler-1694 b,,,40.2410230,
0.99,,,,,,,M-R relationship,,,,,,,0,,0,0,0,0.00458,0,5.720000,,0,-123.22,,,0,,,,4.73290000,0,,0.100,,0.000000,,,89.670,,,b,,,,5473.19,,0,,,,,,0,293.6193001,,,,,,,,0,,0.052900,,,,,,123.22,,0.96,,,,Kepler-1695 b,,,46.4134015,
1.20,,,,,,,M-R relationship,,,,,,,0,,0,0,0,0.02610,0,2.050000,,0,-122.00,,,0,,,,65.94090000,0,,0.251,,0.000000,,,89.700,,,b,,,,5712.00,,0,,,,,,0,295.5761011,,,,,,,,0,,0.324400,,,,,,122.00,,1.02,,,,Kepler-1696 b,,,42.0233639,
0.77,,,-0.09,,,,M-R relationship,,,,,-0.07,,0,,0,0,0,0.00668,0,5.830000,,0,-129.91,,,0,,,,33.49690000,0,,0.112,,0.000000,,,86.860,,,b,,,,4681.53,,0,,,,,,0,287.6633310,,0.06,,,,,,0,,0.200800,,,0.10,,,150.05,,0.75,,,,Kepler-1697 b,,,43.4713782,
0.74,,,-0.08,,,,M-R relationship,,,,,-0.05,,0,,0,0,0,0.00394,0,5.560000,,0,-121.74,,,0,,,,1.21070000,0,,0.096,,0.000000,,,83.560,,,b,,,,4975.03,,0,,,,,,0,293.3450181,,0.05,,,,,,0,,0.020300,,,0.11,,,129.64,,0.82,,,,Kepler-1698 b,,,39.2577469,
0.73,,,-0.09,,,,M-R relationship,,,,,-0.06,,0,,0,0,0,0.00968,0,4.400000,,0,-31.15,,,0,,,,3.49082000,0,,0.140,,0.000000,,,89.640,,,b,,,,5575.53,,0,,,,,,0,292.1373281,,0.12,,,,,,0,,0.041800,,,0.07,,,31.15,,0.81,,,,Kepler-1699 b,,,48.9171579,
1.01,,,,,,-0.150,Mass,,,,,,,0,,0,0,0,2.45000,0,1.350000,-0.080000,0,-85.00,,0.000370,0,,0.00000020,-0.00000020,1.48571080,1,,1.310,,0.011000,-0.000360,,87.200,,,b,,,0.020,5781.00,0.11000,0,,0.150,,,,0,298.3952437,,,,,,,,1,,0.025910,,,,-0.11000,,85.00,,1.04,,,,Kepler-17 b,,-0.020,47.8149865,0.080000
1.03,,,-0.02,,,,Mass,,,,,-0.06,,0,,0,0,0,0.26000,0,13.900000,,0,-57.00,,,0,,0.00001400,-0.00001400,7.93059200,0,,0.285,,0.000000,,,87.790,,,b,,,0.020,5679.00,0.21200,0,,,,,,0,284.5211975,,0.06,,,,,,1,,0.080000,,,0.02,-0.19600,,57.00,,1.09,,,,Kepler-170 b,,-0.020,41.6296562,
1.03,,,-0.02,,,,M-R relationship,,,,,-0.06,,0,,0,0,0,0.02690,0,2.010000,,0,-57.00,,,0,,0.00005300,-0.00005300,16.66586300,0,,0.255,,0.000000,,,89.130,,,c,,,0.015,5679.00,,0,,,,,,0,284.5211975,,0.06,,,,,,1,,0.131000,,,0.02,,,57.00,,1.09,,,,Kepler-170 c,,-0.015,41.6296562,
1.09,,,,,,,M-R relationship,,,,,,,0,,0,0,0,0.02760,0,1.970000,,0,-122.00,,,0,,,,234.23900000,0,,0.259,,0.000000,,,89.020,,,b,,,,6031.00,,0,,,,,,0,286.9497376,,,,,,,,0,,0.757600,,,,,,122.00,,1.12,,,,Kepler-1700 b,,,45.3537626,
0.84,,,,,,,M-R relationship,,,,,,,0,,0,0,0,0.01750,0,2.790000,,0,-25.00,,,0,,,,169.13400000,0,,0.198,,0.000000,,,89.570,,,b,,,,5146.00,,0,,,,,,0,286.6088625,,,,,,,,0,,0.560800,,,,,,25.00,,0.87,,,,Kepler-1701 b,,,41.8892986,
0.73,,,,,,,M-R relationship,,,,,,,0,,0,0,0,0.01010,0,4.280000,,0,-122.00,,,0,,,,18.50120000,0,,0.143,,0.000000,,,88.720,,,b,,,,5093.00,,0,,,,,,0,284.9724842,,,,,,,,0,,0.127500,,,,,,122.00,,0.85,,,,Kepler-1702 b,,,44.5674794,
1.70,,,-0.05,,,-0.260,Mass,,,,,-0.06,,0,,0,0,0,4.16000,0,4.070000,-0.490000,0,-88.00,,0.024000,0,,0.00091000,-0.00091000,988.88112000,0,,1.066,,0.920000,-0.030000,,89.000,,,b,,-0.016000,0.044,5746.00,0.29000,0,,0.560,,0.010000,,0,291.2012559,,0.06,,,,,,0,,2.027000,,,0.04,-0.28000,,87.00,,1.13,,,,Kepler-1704 b,,-0.042,51.1442437,0.550000
1.26,,,-0.08,,,-0.660,Mass,,,,,-0.05,,0,,0,0,0,0.01406,0,2.977353,-0.551362,0,-152.00,,,0,,0.00065000,-0.00064000,9.03502000,0,,0.181,,0.033000,,,88.790,,,b,,-0.020000,0.011,6312.00,0.00151,0,,0.760,,0.073000,,0,301.5785316,,0.03,,,,,,0,,0.080000,,,0.09,-0.00135,,215.00,,1.14,,,,Kepler-1705 b,,-0.012,44.3121639,0.661634
1.26,,,-0.08,,,-0.700,Mass,,,,,-0.05,,0,,0,0,0,0.01705,,3.528714,-0.661634,0,-152.00,,,0,,0.00110000,-0.00090000,11.28000000,0,,0.183,,0.028000,,,88.890,,,c,,-0.018000,0.012,6312.00,0.00192,0,,0.690,,0.064000,,0,301.5785316,,0.03,,,,,,0,,,,,0.09,-0.00179,,215.00,,1.14,,,,Kepler-1705 c,,-0.013,44.3121639,0.827042
1.12,,,-0.07,,,,Mass,,,,,-0.06,,,,1,0,,4.60000,0,,,0,-202.00,,0.100000,0,,0.00146000,-0.00770000,737.11310000,1,,0.889,,0.400000,-0.100000,,,,,b,,,0.054,6157.00,,0,,,,,,0,296.8241065,,0.06,,,,,,1,,1.640000,,,0.07,,,231.00,,1.09,,,,Kepler-1708 b,,-0.053,43.6248197,
1.04,,,-0.06,,,,M-R relationship,,,,,-0.09,,0,,0,0,0,0.03120,0,1.790000,,0,-130.00,,,0,,,,65.70459747,0,,0.279,,0.000000,,,89.680,,,b,,,,5918.00,,0,,,,,,0,283.3748873,,0.16,,,,,,0,,0.319200,,,0.07,,,106.00,,1.00,,,,Kepler-1709 b,,,43.7883708,
0.84,,,-0.05,,,,M-R relationship,,,,,-0.38,,0,,0,0,0,0.01910,0,2.610000,,0,-200.00,,,0,,0.00000700,-0.00000700,4.16697200,0,,0.209,,0.000000,,,89.890,,,b,,,0.094,5642.00,,0,,,,,,0,296.7719082,,0.38,,,,,,1,,0.050000,,,0.05,,,200.00,,0.91,,,,Kepler-171 b,,-0.094,41.7555958,
0.84,,,-0.05,,,,M-R relationship,,,,,-0.38,,0,,0,0,0,0.02230,0,2.320000,,0,-200.00,,,0,,0.00002600,-0.00002600,11.46346200,0,,0.228,,0.000000,,,89.830,,,c,,,0.103,5642.00,,0,,,,,,0,296.7719082,,0.38,,,,,,1,,0.098000,,,0.05,,,200.00,,0.91,,,,Kepler-171 c,,-0.103,41.7555958,
0.84,,,-0.05,,,,M-R relationship,,,,,-0.38,,0,,0,0,0,0.01330,0,3.440000,,0,-200.00,,,0,,0.00069900,-0.00069900,39.59551900,0,,0.169,,0.000000,,,89.800,,,d,,,0.080,5642.00,,0,,,,,,0,296.7719082,,0.38,,,,,,1,,0.223000,,,0.05,,,200.00,,0.91,,,,Kepler-171 d,,-0.080,41.7555958,
0.90,,,-0.07,,,,Msini,,,,,-0.06,,0,,0,0,0,0.01100,0,1.112250,-1.836228,0,-112.00,,,0,,,,14.91110039,0,,0.285,,0.000000,,,89.980,,,b,,,,5650.00,0.01815,0,,,,,,0,291.6832878,,0.11,,,,,,0,,0.115769,,,0.05,-0.01815,,101.00,,0.93,,,,Kepler-1710 b,,,37.7514726,1.836228
1.03,,,-0.06,,,,M-R relationship,,,,,-0.12,,0,,0,0,0,0.01370,0,3.370000,,0,-103.00,,,0,,,,21.06080055,0,,0.172,,0.000000,,,89.670,,,b,,,,5706.00,,0,,,,,,0,298.1772916,,0.15,,,,,,0,,0.146300,,,0.07,,,114.00,,0.94,,,,Kepler-1711 b,,,42.2370289,
0.51,,,-0.04,,,,M-R relationship,,,,,-0.05,,0,,0,0,0,0.01840,0,2.690000,,0,-83.00,,,0,,,,13.81499958,0,,0.204,,0.000000,,,88.060,,,b,,,,3732.00,,0,,,,,,0,284.9986980,,0.03,,,,,,0,,0.090300,,,0.04,,,75.00,,0.52,,,,Kepler-1712 b,,,50.1466922,
